uniprot_id,system_id,ligand_smiles,ligand_inchikey,affinity_file
Q07912,6vqm__1__1.B__1.D,COc1cc(N2C[C@@H](C)N[C@@H](C)C2)ccc1Nc1ncc2c(n1)-c1ccc(C)cc1NC(=O)N2,YEUMCRKFUPOKOM-IYBDPMFKSA-N,data/chembl_parallel_enriched_combined/uniprot_Q07912/Q07912_chembl_activities.parquet
Q07912,6vqm__1__2.A__2.C,COc1cc(N2C[C@@H](C)N[C@@H](C)C2)ccc1Nc1ncc2c(n1)-c1ccc(C)cc1NC(=O)N2,YEUMCRKFUPOKOM-IYBDPMFKSA-N,data/chembl_parallel_enriched_combined/uniprot_Q07912/Q07912_chembl_activities.parquet
Q07912,7kp6__1__1.A__1.C,CN1CCN(c2ccc(Nc3ncc(Cl)c(NC[C@H]4CCCO4)n3)cc2)CC1,MMJSYUQCKWEFRW-QGZVFWFLSA-N,data/chembl_parallel_enriched_combined/uniprot_Q07912/Q07912_chembl_activities.parquet
Q07912,7kp6__2__1.B__1.F,CN1CCN(c2ccc(Nc3ncc(Cl)c(NC[C@H]4CCCO4)n3)cc2)CC1,MMJSYUQCKWEFRW-QGZVFWFLSA-N,data/chembl_parallel_enriched_combined/uniprot_Q07912/Q07912_chembl_activities.parquet
O14684,4yl1__1__1.A_2.A__1.B_1.D,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(-c4ccc(C(C)(C)C)cc4)ccc32)cc1,GUMCVDVWBMLUSQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl1__1__2.A_3.A__2.B_2.D,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(-c4ccc(C(C)(C)C)cc4)ccc32)cc1,GUMCVDVWBMLUSQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl1__1__1.A_3.A__3.B_3.D,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(-c4ccc(C(C)(C)C)cc4)ccc32)cc1,GUMCVDVWBMLUSQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl0__1__1.A_2.A__1.B_1.C,N#Cc1cccc(C#N)c1-c1nc2c3ccccc3c3cc(Cl)ccc3c2[nH]1,BVFLHOOKHPFDCT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl0__1__2.A_3.A__2.B_2.C,N#Cc1cccc(C#N)c1-c1nc2c3ccccc3c3cc(Cl)ccc3c2[nH]1,BVFLHOOKHPFDCT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl0__1__1.A_3.A__3.B_3.C,N#Cc1cccc(C#N)c1-c1nc2c3ccccc3c3cc(Cl)ccc3c2[nH]1,BVFLHOOKHPFDCT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl3__1__1.A_2.A__1.B_1.C,Fc1cccc(Cl)c1-c1nc(Br)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)[nH]1,KPXLXMUZOLULFL-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl3__1__2.A_3.A__2.B_2.C,Fc1cccc(Cl)c1-c1nc(Br)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)[nH]1,KPXLXMUZOLULFL-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yl3__1__1.A_3.A__3.B_3.C,Fc1cccc(Cl)c1-c1nc(Br)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)[nH]1,KPXLXMUZOLULFL-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5tl9__1__1.A_3.A__1.B_1.F_3.C,Cc1cccc2ccc(N3CCC(C(=O)N[C@H]4CCC[C@H]4CCc4ccccc4C(=O)O)CC3)nc12,NLKZRAQTODORFW-NVQXNPDNSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5tl9__1__1.A_2.A__1.C_2.B_2.F,Cc1cccc2ccc(N3CCC(C(=O)N[C@H]4CCC[C@H]4CCc4ccccc4C(=O)O)CC3)nc12,NLKZRAQTODORFW-NVQXNPDNSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5tl9__1__2.A_3.A__2.C_3.B_3.F,Cc1cccc2ccc(N3CCC(C(=O)N[C@H]4CCC[C@H]4CCc4ccccc4C(=O)O)CC3)nc12,NLKZRAQTODORFW-NVQXNPDNSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5bqi__1__1.A_2.A__1.B_1.C,Cc1[nH]c(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)nc1-c1ccc(C(F)(F)F)cc1,BZYSILFNUIGABU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5bqi__1__2.A_3.A__2.B_2.C,Cc1[nH]c(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)nc1-c1ccc(C(F)(F)F)cc1,BZYSILFNUIGABU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5bqi__1__1.A_3.A__3.B_3.C,Cc1[nH]c(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)nc1-c1ccc(C(F)(F)F)cc1,BZYSILFNUIGABU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5bqh__1__1.A_2.A__1.B_1.C,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2nc(-c3ccc(Cl)cc3)c[nH]2)c1,WMRBMFOTNQIZHQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5bqh__1__2.A_3.A__2.B_2.C,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2nc(-c3ccc(Cl)cc3)c[nH]2)c1,WMRBMFOTNQIZHQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5bqh__1__1.A_3.A__3.B_3.C,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2nc(-c3ccc(Cl)cc3)c[nH]2)c1,WMRBMFOTNQIZHQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yk5__1__1.A_2.A__1.B_1.D_1.E_1.G,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,IYCJVTFMIQICDJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yk5__1__2.A_3.A__2.B_2.D_2.E_2.G,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,IYCJVTFMIQICDJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,4yk5__1__1.A_3.A__3.B_3.D_3.E_3.G,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,IYCJVTFMIQICDJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5t36__1__1.A_2.A__1.B_1.C,CC(C)(C)C(=O)N[C@H]1CCC[C@H]1CNc1cc(Cl)ccc1C(=O)O,KOHMGERIGIVBEC-FZMZJTMJSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5t36__1__2.A_3.A__2.B_2.C,CC(C)(C)C(=O)N[C@H]1CCC[C@H]1CNc1cc(Cl)ccc1C(=O)O,KOHMGERIGIVBEC-FZMZJTMJSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5t36__1__1.A_3.A__3.B_3.C,CC(C)(C)C(=O)N[C@H]1CCC[C@H]1CNc1cc(Cl)ccc1C(=O)O,KOHMGERIGIVBEC-FZMZJTMJSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5k0i__1__1.A_2.A__1.B_1.C,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,OLJFTJILJDDJGV-SLFFLAALSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5k0i__1__2.A_3.A__2.B_2.C,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,OLJFTJILJDDJGV-SLFFLAALSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
O14684,5k0i__1__1.A_3.A__3.B_3.C,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,OLJFTJILJDDJGV-SLFFLAALSA-N,data/chembl_parallel_enriched_combined/uniprot_O14684/O14684_chembl_activities.parquet
Q9P2K8,7qq6__1__1.A__1.E,CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,PIQCTGMSNWUMAF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q9P2K8/Q9P2K8_chembl_activities.parquet
Q9P2K8,7qq6__1__1.B__1.F,CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,PIQCTGMSNWUMAF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q9P2K8/Q9P2K8_chembl_activities.parquet
Q9P2K8,7qq6__2__1.C__1.G,CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,PIQCTGMSNWUMAF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q9P2K8/Q9P2K8_chembl_activities.parquet
Q9P2K8,7qq6__2__1.D__1.H,CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,PIQCTGMSNWUMAF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q9P2K8/Q9P2K8_chembl_activities.parquet
O95050,2a14__1__1.A__1.C,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,data/chembl_parallel_enriched_combined/uniprot_O95050/O95050_chembl_activities.parquet
O00255,6bxy__1__1.A__1.B_1.C_1.G,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2C[C@@H]1CNC(=O)CO1,JTUOGOXWKQAKOR-NRFANRHFSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,4og8__1__1.A__1.B_1.C_1.L,N#Cc1ccc(OCCCN2CCC([C@@](N)(c3ccccc3)C3CCCC3)CC2)cc1,AUWUGRCKTQSGJY-HHHXNRCGSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,4og5__1__1.A__1.B_1.J,N#Cc1ccc(OCCCN2CCC([C@](O)(c3ccccn3)C3CCCC3)CC2)cc1,CXFJNJZPBYIKCK-SANMLTNESA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,4og3__1__1.A__1.C,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,QBITUTDDFZQXDO-HHHXNRCGSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,4og4__1__1.A__1.C_1.L,N#Cc1ccc(OCCCN2CCC([C@](O)(c3ccccc3)C3CCCC3)CC2)cc1,QBITUTDDFZQXDO-MHZLTWQESA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,4x5z__1__1.A__1.F_1.H,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2[nH]1,PSOJDGBGVBEYJX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,4x5y__1__1.A__1.B_1.C,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,DETOMBLLEOZTMZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5db0__1__1.A__1.J_1.K_1.M_1.N,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1C[C@H](O)CO,KCTFIWDZXROTJT-FQEVSTJZSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5db0__1__1.A__1.J_1.K_1.M_1.N,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1C[C@@H](O)CO,KCTFIWDZXROTJT-HXUWFJFHSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5db2__1__1.A__1.B_1.C,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1CC(N)=O,QILXUBJKJXLPJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5db3__1__1.A__1.B_1.K,COc1cc2c(cc(C#N)n2Cc2cn[nH]c2)c(C)c1CN1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1,LKCQRPVERQDLKW-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5db1__1__1.A__1.B_1.C,COc1cc2[nH]c(C#N)cc2cc1CN1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1,ZIAHUDJHXDVKDL-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,6by8__1__1.A__1.B_1.C_1.G,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2C[C@H]1CNC(=O)CO1,JTUOGOXWKQAKOR-OAQYLSRUSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5ddc__1__1.A__1.B_1.C_1.E,FC(F)(F)Cc1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,MNFNLHWFXSXVRM-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5dda__1__1.A__1.B_1.C_1.H,FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,CUBGJWXDIQEMAV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5dde__1__1.A__1.B_1.C_1.H_1.I,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)F)cc34)CC2)S1,CCXCUJOBJWILJV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5dde__1__1.A__1.B_1.C_1.H_1.I,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)F)cc34)CC2)S1,CCXCUJOBJWILJV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5ddd__1__1.A__1.B_1.G_1.H,CC1(C)CN=C(N2CCN(c3ncnc4sc(CCF)cc34)CC2)S1,UOPVCDBELHDBLY-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5dd9__1__1.A__1.B_1.C_1.H,Cc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,WDNNGANTDITWSR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5ddf__1__1.A__1.B_1.I,CC1(C)CN=C(N2CCN(c3ncnc4sc(C(F)(F)C(F)(F)F)cc34)CC2)S1,GFFCPACLFKCZTI-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
O00255,5ddb__1__1.A__1.B_1.C_1.H,FC(F)c1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,BWDQNSFITDYIRC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O00255/O00255_chembl_activities.parquet
P50579,1r58__1__1.A__1.B_1.C_1.D,CC(C)SCC[C@@H](N)[C@H](O)C(=O)NNC(=O)c1cccc(Cl)c1,BYBVYIPUGPZRSX-OLZOCXBDSA-N,data/chembl_parallel_enriched_combined/uniprot_P50579/P50579_chembl_activities.parquet
P50579,2ga2__1__1.A__1.B_1.C_1.D,O=C(O)c1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)cc1,JDVLYAYDIMUAAC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P50579/P50579_chembl_activities.parquet
P50579,2ea4__1__1.A__1.B_1.C_1.D,CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)c1OCCN,YLNWNNUWISTBAA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P50579/P50579_chembl_activities.parquet
P50579,6qed__1__1.A__1.G_1.H_1.I,O=C1CCc2cc(N3CC[C@](O)(C(=O)NCc4cc(F)cc(Cl)c4)C3=O)ccc2N1,RMWSKRBLJAUOOY-NRFANRHFSA-N,data/chembl_parallel_enriched_combined/uniprot_P50579/P50579_chembl_activities.parquet
P50579,6qef__1__1.A__1.H_1.I_1.J,O=C(NCc1cc(F)cc(Cl)c1)[C@@]1(O)CCN(c2ccccc2)C1=O,GYXUHDDOWYYRFT-SFHVURJKSA-N,data/chembl_parallel_enriched_combined/uniprot_P50579/P50579_chembl_activities.parquet
O60674,8bxh__1__1.A__1.B,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5usz__1__1.A__1.B,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,KDKUVYLMPJIGKA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5usy__1__1.A__1.C,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,KDKUVYLMPJIGKA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5usy__2__1.B__1.H,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,KDKUVYLMPJIGKA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6vne__1__1.A__1.C,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,JOOXLOJCABQBSG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6vne__2__1.B__1.D,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,JOOXLOJCABQBSG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6vn8__1__1.A__1.C,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6vn8__2__1.B__1.D,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4aqc__1__1.A__1.C,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,UUVZHZJBZYONMR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4aqc__2__1.B__1.E,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,UUVZHZJBZYONMR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6d2i__1__1.A__1.C,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,LOLPPWBBNUVNQZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6d2i__2__1.B__1.D,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,LOLPPWBBNUVNQZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4c61__1__1.A__1.C,Cc1csc2c(Nc3cn(C)cn3)nc(N[C@@H](C)c3ncc(F)cn3)nc12,DVWTWOHVDUVPJV-JTQLQIEISA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4c61__2__1.B__1.F,Cc1csc2c(Nc3cn(C)cn3)nc(N[C@@H](C)c3ncc(F)cn3)nc12,DVWTWOHVDUVPJV-JTQLQIEISA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6drw__1__1.A__1.B,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,KDKUVYLMPJIGKA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,8bpw__1__1.A__1.C,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,UIARLYUEJFELEN-LROUJFHJSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,8bpw__2__1.B__1.D,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,UIARLYUEJFELEN-LROUJFHJSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,8bpv__1__1.A__1.B,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,HWXVIOGONBBTBY-ONEGZZNKSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4p7e__1__1.A__1.C,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4p7e__2__1.B__1.D,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,6wto__1__1.A__1.D,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4d0x__1__1.A__1.B,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1Cl,CZUQYAXYBOEHCY-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,3q32__1__1.A__1.C,COc1cc(F)c(CC(=O)N2CCN(c3nc(Nc4cc(C)n[nH]4)c4cccn4n3)CC2)c(F)c1,CFXACTJFCDMPJK-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,3q32__2__1.B__1.D,COc1cc(F)c(CC(=O)N2CCN(c3nc(Nc4cc(C)n[nH]4)c4cccn4n3)CC2)c(F)c1,CFXACTJFCDMPJK-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5ut5__1__1.A__1.F,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5ut2__1__1.A__1.D,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,TXGKRVFSSHPBAJ-JKSUJKDBSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5ut4__1__1.A__1.B,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,IBPVXAOOVUAOKJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,5ut0__1__1.A__1.D,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,LOLPPWBBNUVNQZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4bbe__1__1.A__1.E,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,RMBHIVQOFNFWFU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4bbe__2__1.B__1.F,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,RMBHIVQOFNFWFU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
O60674,4bbe__3__1.C__1.G,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,RMBHIVQOFNFWFU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O60674/O60674_chembl_activities.parquet
